Timestamp(ms),Current(uA)
62000,42986.402
62010,42970.410
62020,42986.422
62030,42987.555
62040,42986.273
62050,42989.047
62060,42984.156
62070,42992.770
62080,43008.984
62090,42992.445
62100,42977.238
62110,42982.027
62120,42985.996
62130,42981.652
62140,42984.316
62150,43001.281
62160,42995.402
62170,42988.277
62180,42998.648
62190,42993.938
62200,42992.449
62210,42989.121
62220,42988.477
62230,42994.734
62240,43013.242
62250,42995.535
62260,43002.484
62270,43002.605
62280,42999.531
62290,42993.727
62300,43006.688
62310,43008.301
62320,43009.871
62330,43020.262
62340,43014.504
62350,43026.484
62360,43020.883
62370,43020.211
62380,43023.313
62390,43013.031
62400,43026.070
62410,43019.016
62420,43018.090
62430,43009.184
62440,43006.113
62450,43001.832
62460,43002.512
62470,43006.633
62480,43012.086
62490,43008.598
62500,43010.316
62510,43010.098
62520,43012.195
62530,43007.469
62540,42998.547
62550,43013.109
62560,43022.699
62570,43025.121
62580,43015.848
62590,43010.609
62600,43020.996
62610,43013.805
62620,43010.695
62630,43008.492
62640,42993.859
62650,42996.227
62660,43003.574
62670,42997.363
62680,43003.715
62690,43002.398
62700,42998.371
62710,43000.684
62720,43008.016
62730,43006.406
62740,43009.328
62750,42995.539
62760,42999.055
62770,42982.871
62780,42979.707
62790,42986.402
62800,43004.465
62810,42992.418
62820,42988.207
62830,43006.273
62840,43008.832
62850,43004.637
62860,43019.809
62870,43006.633
62880,43005.809
62890,43002.191
62900,42986.820
62910,42990.383
62920,42999.418
62930,43016.297
62940,43002.434
62950,43001.371
62960,42995.047
62970,42981.988
62980,42994.664
62990,43003.754
63000,43001.148
63010,43021.121
63020,43007.172
63030,42998.957
63040,42997.457
63050,43004.684
63060,42996.629
63070,43002.180
63080,43005.457
63090,42986.973
63100,42984.004
63110,42980.988
63120,42989.590
63130,42988.152
63140,42992.719
63150,42986.125
63160,42995.043
63170,42991.152
63180,43007.246
63190,43009.516
63200,43009.082
63210,43007.465
63220,43010.273
63230,43003.434
63240,43000.801
63250,43009.719
63260,43020.355
63270,43014.480
63280,43018.957
63290,43021.473
63300,43016.387
63310,43009.613
63320,43019.715
63330,43017.156
63340,43011.824
63350,43017.313
63360,43011.938
63370,43022.699
63380,43032.813
63390,43020.352
63400,43013.027
63410,43014.789
63420,43011.527
63430,43004.914
63440,43013.148
63450,43018.047
63460,43000.609
63470,43001.953
63480,42994.164
63490,43000.406
63500,43005.031
63510,42997.031
63520,43002.281
63530,43000.633
63540,43006.934
63550,43004.223
63560,43009.969
63570,43155.691
63580,43054.930
63590,43027.129
63600,43001.137
63610,42994.004
63620,42993.461
63630,42987.020
63640,42981.984
63650,42988.777
63660,42984.723
63670,43003.668
63680,42998.195
63690,42997.297
63700,43000.402
63710,42992.363
63720,42990.512
63730,42989.246
63740,42997.027
63750,42996.121
63760,42997.344
63770,43009.074
63780,43012.531
63790,43020.375
63800,43002.801
63810,43014.145
63820,43020.480
63830,43007.512
63840,42997.703
63850,43001.484
63860,43005.305
63870,43000.750
63880,42994.797
63890,42997.305
63900,43008.289
63910,42991.387
63920,42982.770
63930,42987.082
63940,42990.328
63950,42997.523
63960,42996.418
63970,43005.168
63980,43005.172
63990,42995.383
64000,42992.016
64010,42986.281
64020,42993.492
64030,42989.320
64040,43000.555
64050,43002.090
64060,43005.172
64070,42991.816
64080,42984.934
64090,42982.309
64100,42970.512
64110,42975.590
64120,42997.410
64130,42993.977
64140,42981.758
64150,43000.602
64160,42994.789
64170,42983.090
64180,42984.711
64190,42995.777
64200,42983.906
64210,42973.820
64220,42973.258
64230,42992.723
64240,42991.797
64250,42974.711
64260,42974.375
64270,42964.121
64280,42964.496
64290,42976.000
64300,42975.004
64310,42983.254
64320,42986.438
64330,42983.762
64340,42973.539
64350,42977.887
64360,42981.902
64370,42983.477
64380,42977.875
64390,42999.383
64400,42993.844
64410,42989.266
64420,42986.309
64430,42994.152
64440,43013.918
64450,43009.191
64460,43008.613
64470,43012.297
64480,43010.027
64490,43018.508
64500,43020.988
64510,43011.125
64520,43015.500
64530,43024.359
64540,43031.234
64550,43020.504
64560,43015.473
64570,43006.555
64580,42999.676
64590,43009.813
64600,43005.703
64610,43013.051
64620,43020.777
64630,43014.832
64640,43010.379
64650,43021.512
64660,43015.719
64670,43024.066
64680,43004.043
64690,43004.824
64700,43015.020
64710,43005.336
64720,43003.070
64730,43012.113
64740,43015.414
64750,43019.895
64760,43024.602
64770,43022.000
64780,43020.684
64790,43010.840
64800,43009.266
64810,43017.113
64820,43008.488
64830,43013.848
64840,43017.828
64850,43012.965
64860,43015.773
64870,43017.668
64880,43016.707
64890,43015.207
64900,43014.895
64910,43024.754
64920,43019.648
64930,43021.500
64940,43005.637
64950,43016.105
64960,43000.395
64970,42993.996
64980,43002.371
64990,42978.379
65000,42982.449
65010,42988.301
65020,42982.645
65030,42970.242
65040,42971.902
65050,42982.980
65060,42975.656
65070,49143.641
65080,57564.160
65090,60718.152
65100,61996.176
65110,62488.422
65120,62972.762
65130,63485.219
65140,64260.793
65150,83949.313
65160,83867.305
65170,100487.125
65180,106453.453
65190,108702.172
65200,109648.266
65210,109920.648
65220,109605.000
65230,109348.727
65240,109226.086
65250,109166.984
65260,109230.188
65270,111301.977
65280,110957.063
65290,109201.742
65300,106041.813
65310,104923.234
65320,104492.180
65330,104322.859
65340,104216.484
65350,104269.734
65360,104190.664
65370,104209.992
65380,104224.492
65390,104221.422
65400,104282.688
65410,104238.906
65420,104294.891
65430,104251.688
65440,104161.594
65450,104195.242
65460,104181.336
65470,110340.781
65480,116667.961
65490,121658.641
65500,123604.734
65510,124653.945
65520,125468.313
65530,125697.945
65540,125673.313
65550,125660.820
65560,125760.500
65570,125803.148
65580,125861.242
65590,125833.289
65600,125773.859
65610,125763.109
65620,125768.445
65630,125872.180
65640,125348.688
65650,124592.453
65660,124331.750
65670,124611.117
65680,124799.039
65690,124925.023
65700,124956.844
65710,124970.578
65720,125022.844
65730,124809.680
65740,124609.914
65750,124471.375
65760,124443.398
65770,124406.648
65780,124516.969
65790,125192.078
65800,124722.156
65810,124655.031
65820,124721.820
65830,124538.383
65840,124624.000
65850,124564.477
65860,124562.227
65870,124692.563
65880,124837.086
65890,125518.383
65900,126462.250
65910,126862.789
65920,127087.078
65930,127160.961
65940,127406.617
65950,127386.078
65960,127569.398
65970,127508.039
65980,127535.883
65990,127627.086
66000,127749.000
66010,127700.320
66020,127631.352
66030,127661.422
66040,127672.227
66050,127705.359
66060,127723.773
66070,127737.961
66080,123647.055
66090,114509.461
66100,111263.188
66110,110035.750
66120,109522.367
66130,109356.258
66140,109337.227
66150,109288.961
66160,109274.578
66170,109206.070
66180,109219.320
66190,109173.250
66200,109222.383
66210,109184.070
66220,109251.266
66230,109256.102
66240,109341.609
66250,109308.086
66260,109194.344
66270,109237.625
66280,109178.484
66290,109224.375
66300,109225.703
66310,109190.922
66320,109191.383
66330,109170.727
66340,109266.023
66350,109193.492
66360,109316.828
66370,109341.313
66380,109337.945
66390,109333.641
66400,109182.563
66410,109245.602
66420,109346.750
66430,109323.906
66440,109291.664
66450,109321.531
66460,109222.227
66470,109308.016
66480,109462.219
66490,109431.594
66500,109360.602
66510,109288.695
66520,109157.258
66530,109277.641
66540,109252.063
66550,109354.344
66560,109356.453
66570,109371.633
66580,109385.367
66590,109415.563
66600,109456.969
66610,109453.258
66620,109365.586
66630,109322.359
66640,109249.820
66650,109207.797
66660,109243.625
66670,109239.289
66680,109266.703
66690,109276.883
66700,109253.492
66710,109308.172
66720,109403.195
66730,109308.383
66740,109324.406
66750,109397.766
66760,109211.633
66770,109198.016
66780,109216.664
66790,109263.594
66800,109279.063
66810,109345.641
66820,109260.313
66830,109211.117
66840,109246.727
66850,109253.008
66860,109248.805
66870,109280.883
66880,109334.367
66890,109256.414
66900,109302.117
66910,109402.586
66920,109462.375
66930,109418.617
66940,109327.148
66950,109310.031
66960,109281.195
66970,109250.539
66980,109271.594
66990,109274.039
67000,109261.156
67010,109328.961
67020,109372.398
67030,109247.273
67040,109350.914
67050,109391.813
67060,109301.141
67070,109204.922
67080,112330.180
67090,122108.000
67100,125655.484
67110,126859.422
67120,127370.492
67130,127566.422
67140,127635.898
67150,127557.469
67160,127603.781
67170,127618.398
67180,127644.813
67190,127618.148
67200,127671.227
67210,127738.250
67220,127718.570
67230,127739.938
67240,127735.273
67250,127703.672
67260,127672.797
67270,127687.750
67280,127671.664
67290,127686.633
67300,127669.602
67310,127720.672
67320,127762.711
67330,127769.055
67340,127453.117
67350,127353.664
67360,127303.438
67370,127544.836
67380,127777.195
67390,127848.938
67400,127855.258
67410,127810.156
67420,127735.000
67430,127680.047
67440,127793.781
67450,127924.078
67460,127963.484
67470,127967.742
67480,127850.891
67490,127802.953
67500,127804.938
67510,127638.102
67520,127589.063
67530,127630.313
67540,127554.195
67550,127532.961
67560,127554.852
67570,127549.383
67580,127621.750
67590,127586.180
67600,127643.195
67610,127780.883
67620,127713.773
67630,127651.820
67640,127599.172
67650,127592.984
67660,127598.836
67670,127664.039
67680,127664.438
67690,127621.836
67700,127593.453
67710,127524.172
67720,127499.563
67730,127571.664
67740,127552.625
67750,127633.039
67760,127506.820
67770,127534.617
67780,127384.852
67790,127267.648
67800,127362.672
67810,127497.289
67820,127652.945
67830,127453.922
67840,127385.023
67850,127569.844
67860,127576.992
67870,127557.953
67880,127536.398
67890,127418.492
67900,135606.938
67910,137040.891
67920,131330.766
67930,129281.180
67940,128443.414
67950,128008.430
67960,127898.094
67970,127896.992
67980,127963.773
67990,127906.938
68000,128055.656
68010,127962.734
68020,127926.070
68030,127906.797
68040,128006.820
68050,127946.391
68060,127897.742
68070,128044.375
68080,128081.438
68090,125539.875
68100,115509.570
68110,111770.477
68120,110339.898
68130,109825.445
68140,109620.180
68150,109547.016
68160,109606.672
68170,109573.203
68180,109523.938
68190,109534.969
68200,109667.039
68210,109617.891
68220,109592.859
68230,109675.609
68240,109598.023
68250,109486.836
68260,109526.945
68270,109495.156
68280,109495.672
68290,109493.828
68300,109584.469
68310,109590.898
68320,109504.234
68330,109585.633
68340,109597.531
68350,109637.641
68360,109689.938
68370,109625.148
68380,109714.328
68390,109685.453
68400,109683.109
68410,109688.039
68420,109694.188
68430,109628.680
68440,109655.703
68450,109666.930
68460,109643.852
68470,109662.117
68480,109714.633
68490,109756.766
68500,109715.414
68510,109748.156
68520,109802.000
68530,109871.086
68540,109728.648
68550,109774.516
68560,109694.656
68570,109673.914
68580,109573.672
68590,109513.766
68600,109534.195
68610,109358.273
68620,109141.234
68630,109087.820
68640,109035.859
68650,109139.953
68660,120796.477
68670,135106.578
68680,126387.758
68690,115740.000
68700,111814.406
68710,110482.703
68720,109851.773
68730,109628.992
68740,109488.570
68750,109419.586
68760,109429.281
68770,109411.609
68780,109478.500
68790,109428.586
68800,109373.219
68810,109376.922
68820,109383.969
68830,109382.680
68840,109402.438
68850,109444.227
68860,109507.961
68870,109437.063
68880,109400.594
68890,109480.039
68900,109535.461
68910,109547.820
68920,109528.195
68930,109444.914
68940,109474.305
68950,109548.508
68960,109485.688
68970,109378.625
68980,109345.953
68990,109315.039
69000,109387.086
69010,109395.977
69020,109407.398
69030,109320.531
69040,109382.852
69050,109319.102
69060,109365.680
69070,109245.164
69080,109309.688
69090,110619.883
69100,121481.547
69110,125381.883
69120,126888.211
69130,127419.578
69140,127678.313
69150,127804.203
69160,127815.430
69170,127630.656
69180,128806.313
69190,131611.750
69200,129052.375
69210,128106.953
69220,127719.344
69230,127660.508
69240,127604.313
69250,127671.992
69260,127740.656
69270,127823.039
69280,127758.430
69290,125232.273
69300,124315.492
69310,124489.953
69320,125441.922
69330,125974.016
69340,122634.703
69350,117880.266
69360,115965.688
69370,121835.750
69380,124460.859
69390,136358.844
69400,156389.703
69410,156561.969
69420,155983.156
69430,158532.422
69440,158224.641
69450,158432.672
69460,159401.391
69470,159760.250
69480,159866.469
69490,159991.359
69500,159999.672
69510,159972.344
69520,159361.688
69530,157714.750
69540,158769.203
69550,158696.859
69560,157695.250
69570,156746.859
69580,158967.000
69590,160555.672
69600,161150.063
69610,160957.266
69620,159732.750
69630,160091.859
69640,165342.156
69650,180839.563
69660,174193.063
69670,161775.719
69680,156145.688
69690,162537.094
69700,160999.641
69710,155171.000
69720,150919.172
69730,155859.734
69740,158213.906
69750,164731.094
69760,161984.500
69770,155174.359
69780,144445.625
69790,152787.375
69800,158202.344
69810,161635.672
69820,150939.125
69830,156346.469
69840,156079.797
69850,158871.938
69860,164039.969
69870,178215.938
69880,170955.609
69890,172142.906
69900,160545.063
69910,155961.656
69920,157494.797
69930,157612.578
69940,174489.141
69950,167257.719
69960,158830.375
69970,164115.313
69980,176131.344
69990,164194.766
70000,175834.969
70010,175973.719
70020,168840.813
70030,162340.359
70040,159810.375
70050,156456.219
70060,156542.766
70070,155794.719
70080,154540.922
70090,161185.203
70100,161657.906
70110,150144.516
70120,150423.453
70130,146679.922
70140,145039.859
70150,140019.906
70160,138509.172
70170,143763.563
70180,141273.969
70190,139898.422
70200,144914.813
70210,140668.563
70220,140088.625
70230,140221.250
70240,140942.719
70250,144763.859
70260,141698.719
70270,150841.641
70280,148071.703
70290,139458.547
70300,135207.891
70310,134794.031
70320,150484.578
70330,177198.484
70340,172964.797
70350,164657.500
70360,163539.766
70370,183713.875
70380,172419.859
70390,166377.203
70400,158006.172
70410,157569.813
70420,163000.516
70430,163554.563
70440,177648.719
70450,179553.016
70460,181128.266
70470,187663.609
70480,171805.359
70490,147092.094
70500,126819.219
70510,127119.398
70520,119204.078
70530,114381.750
70540,113816.656
70550,111479.953
70560,112391.781
70570,112237.844
70580,111462.563
70590,111453.906
70600,110389.938
70610,112044.977
70620,112108.523
70630,112469.305
70640,112812.555
70650,112126.391
70660,109048.250
70670,106523.000
70680,105663.531
70690,105208.805
70700,104946.219
70710,105534.305
70720,105250.016
70730,105115.961
70740,105012.953
70750,105025.305
70760,105631.000
70770,105316.539
70780,105087.219
70790,113536.781
70800,114526.156
70810,116221.648
70820,130900.625
70830,128193.086
70840,121048.695
70850,118150.438
70860,138566.625
70870,136186.953
70880,124034.914
70890,123916.727
70900,123375.406
70910,123839.719
70920,125661.008
70930,128560.422
70940,131229.813
70950,152448.891
70960,150412.016
70970,147342.453
70980,149928.922
70990,166951.359
71000,178436.531
71010,187891.750
71020,179942.016
71030,149802.188
71040,127979.984
71050,120517.438
71060,118593.961
71070,118094.773
71080,130498.625
71090,131053.813
71100,131765.266
71110,129548.305
71120,144071.844
71130,133791.453
71140,129999.664
71150,128392.875
71160,128695.305
71170,128056.477
71180,127829.523
71190,127662.805
71200,127614.695
71210,128196.508
71220,127883.445
71230,127687.578
71240,127767.141
71250,127478.695
71260,128274.469
71270,127976.617
71280,127892.195
71290,127739.906
71300,127740.070
71310,128281.219
71320,136861.875
71330,147710.594
71340,136963.406
71350,131145.469
71360,145824.578
71370,157012.109
71380,173822.813
71390,189692.016
71400,196037.672
71410,173118.625
71420,168556.297
71430,190096.219
71440,230205.484
71450,212003.891
71460,190712.391
71470,193641.156
71480,199589.906
71490,192555.375
71500,189069.516
71510,188297.656
71520,192815.938
71530,207192.297
71540,218882.406
71550,217022.875
71560,205299.375
71570,193460.703
71580,189439.406
71590,187525.563
71600,192578.625
71610,200326.141
71620,196073.781
71630,189892.938
71640,193051.266
71650,198993.438
71660,192951.813
71670,189030.141
71680,192853.984
71690,198553.313
71700,195397.328
71710,190982.313
71720,194446.984
71730,181053.125
71740,174435.250
71750,171225.563
71760,171759.281
71770,170399.938
71780,170539.938
71790,170042.094
71800,170708.797
71810,171167.906
71820,170714.234
71830,170084.172
71840,174195.047
71850,181203.219
71860,175758.109
71870,172138.938
71880,171152.391
71890,170297.719
71900,170751.188
71910,171449.734
71920,170802.172
71930,169971.125
71940,170380.156
71950,190612.984
71960,180381.328
71970,174047.781
71980,171899.031
71990,170603.641
72000,175679.859
72010,182944.328
72020,204275.000
72030,197619.188
72040,194943.906
72050,189378.875
72060,204652.359
72070,236899.000
72080,253669.578
72090,267965.469
72100,237261.719
72110,238057.719
72120,221588.063
72130,210030.188
72140,205788.109
72150,203669.719
72160,210348.016
72170,214006.703
72180,211191.328
72190,204134.641
72200,202693.422
72210,203080.156
72220,202839.094
72230,201395.172
72240,206645.297
72250,211931.453
72260,217582.609
72270,215893.438
72280,207213.625
72290,201985.344
72300,201255.297
72310,201299.828
72320,206585.953
72330,207468.547
72340,184280.781
72350,168058.063
72360,159186.750
72370,164149.281
72380,164342.984
72390,156385.438
72400,156025.000
72410,156706.922
72420,154025.391
72430,152362.578
72440,151912.875
72450,150898.297
72460,153096.063
72470,152409.953
72480,154450.719
72490,154981.578
72500,152845.625
72510,153221.250
72520,152351.641
72530,151246.859
72540,151930.656
72550,152142.906
72560,162275.266
72570,158101.609
72580,154239.531
72590,152435.359
72600,151992.656
72610,152774.438
72620,152859.469
72630,151906.891
72640,154417.609
72650,154656.891
72660,154137.156
72670,152556.344
72680,152228.641
72690,151133.563
72700,151632.203
72710,152842.797
72720,154545.953
72730,154745.859
72740,152961.594
72750,151518.563
72760,152779.203
72770,151554.547
72780,151901.500
72790,151507.375
72800,153875.016
72810,155825.625
72820,153643.953
72830,160149.750
72840,154928.063
72850,152166.984
72860,153678.906
72870,152546.188
72880,154367.781
72890,154955.844
72900,152973.063
72910,153264.313
72920,152297.781
72930,150999.406
72940,151531.172
72950,151150.219
72960,155016.672
72970,155463.328
72980,153025.594
72990,151637.141
73000,151194.469
73010,151772.547
73020,152267.953
73030,151530.469
73040,154093.484
73050,154593.938
73060,153994.734
73070,152748.953
73080,151831.359
73090,150757.125
73100,151600.328
73110,152397.125
73120,165780.734
73130,171125.797
73140,170541.047
73150,169746.594
73160,171006.250
73170,170018.813
73180,170555.266
73190,170225.891
73200,172489.266
73210,174477.391
73220,172014.250
73230,170761.703
73240,170359.672
73250,169368.172
73260,171312.984
73270,170836.469
73280,173104.094
73290,173523.922
73300,171339.016
73310,171299.188
73320,170552.750
73330,169953.313
73340,170308.609
73350,169980.469
73360,173707.109
73370,184161.000
73380,183833.297
73390,175075.078
73400,171957.109
73410,171457.891
73420,171674.922
73430,170880.594
73440,173130.016
73450,173297.078
73460,172987.188
73470,171333.313
73480,171000.594
73490,169825.047
73500,170537.516
73510,171747.563
73520,173737.625
73530,174022.375
73540,171834.563
73550,171086.516
73560,176498.328
73570,172021.219
73580,171454.297
73590,170572.969
73600,172936.219
73610,174953.313
73620,172201.656
73630,170743.953
73640,170923.469
73650,170150.219
73660,172183.625
73670,171478.359
73680,173915.469
73690,174093.469
73700,171795.469
73710,172017.422
73720,171209.891
73730,170166.516
73740,170808.984
73750,170409.688
73760,174378.141
73770,175065.000
73780,172439.656
73790,170866.016
73800,170343.453
73810,170717.953
73820,171415.969
73830,170572.500
73840,175273.406
73850,192792.016
73860,211781.297
73870,217813.266
73880,219195.188
73890,219051.047
73900,199602.094
73910,192922.313
73920,192835.359
73930,191892.578
73940,189105.375
73950,187284.094
73960,188398.016
73970,187748.281
73980,187906.563
73990,187383.000
74000,190092.438
74010,192549.813
74020,190092.188
74030,188215.766
74040,187739.703
74050,186616.219
74060,188703.875
74070,188335.625
74080,190717.578
74090,191195.250
74100,188976.531
74110,189041.406
74120,188873.000
74130,176534.156
74140,175614.313
74150,161421.734
74160,158645.125
74170,157265.406
74180,153992.391
74190,152367.359
74200,151753.313
74210,151952.484
74220,152921.578
74230,151961.828
74240,154301.750
74250,154675.625
74260,153915.828
74270,152855.188
74280,151995.125
74290,151195.438
74300,151621.750
74310,152236.578
74320,155260.469
74330,155492.859
74340,153236.641
74350,151835.953
74360,152423.813
74370,152417.000
74380,152359.813
74390,151778.750
74400,154104.984
74410,155631.844
74420,154007.000
74430,152225.000
74440,151771.047
74450,150863.391
74460,152988.188
74470,152826.813
74480,154481.719
74490,154940.594
74500,153057.641
74510,153205.438
74520,152657.172
74530,151494.516
74540,152016.031
74550,151426.906
74560,155329.484
74570,156264.625
74580,159578.984
74590,154373.172
74600,152606.750
74610,152607.266
74620,153023.422
74630,152300.984
74640,154451.250
74650,154731.031
74660,154011.906
74670,152647.156
74680,152124.922
74690,152437.938
74700,152201.672
74710,152637.484
74720,154846.500
74730,154913.063
74740,153234.844
74750,151870.469
74760,152842.234
74770,151855.766
74780,152046.766
74790,151828.125
74800,154065.922
74810,156138.969
74820,153787.641
74830,152176.203
74840,152203.078
74850,151188.188
74860,152892.047
74870,152406.094
74880,154402.125
74890,154883.547
74900,152947.141
74910,153183.656
74920,152846.875
74930,151499.391
74940,152096.922
74950,151795.547
74960,155356.594
74970,155742.516
74980,153208.047
74990,152019.141
75000,151853.297
75010,152050.766
75020,152471.031
75030,151739.281
75040,154174.406
75050,154712.703
75060,154061.516
75070,152683.844
75080,152221.172
75090,151201.953
75100,151608.750
75110,152338.750
75120,154748.859
75130,165372.094
75140,169553.438
75150,169860.906
75160,171236.563
75170,170330.125
75180,170870.750
75190,170401.063
75200,172869.938
75210,174539.750
75220,172372.813
75230,170947.359
75240,170626.047
75250,169631.609
75260,171670.438
75270,171139.625
75280,173567.219
75290,173845.625
75300,171837.484
75310,171371.797
75320,171173.047
75330,170906.828
75340,171136.859
75350,170376.234
75360,173675.469
75370,174377.016
75380,192683.375
75390,184266.297
75400,175537.500
75410,172510.813
75420,172161.406
75430,171111.469
75440,173380.922
75450,173902.500
75460,173408.391
75470,171541.625
75480,171295.406
75490,170232.594
75500,170717.344
75510,171727.938
75520,173735.125
75530,174159.609
75540,172061.000
75550,170853.234
75560,171685.922
75570,171175.469
75580,175998.031
75590,172330.563
75600,173695.094
75610,175190.000
75620,172562.875
75630,171121.594
75640,170724.406
75650,169644.266
75660,171528.688
75670,170631.703
75680,173127.938
75690,173544.234
75700,171412.938
75710,171522.469
75720,170573.563
75730,169897.563
75740,170517.250
75750,169930.328
75760,174145.688
75770,173809.891
75780,172192.188
75790,170810.406
75800,170351.672
75810,170951.234
75820,170708.672
75830,170613.766
75840,173140.953
75850,173224.016
75860,172617.609
75870,171031.141
75880,170824.125
75890,170052.766
75900,170686.953
75910,171480.063
75920,173134.484
75930,173638.656
75940,171940.297
75950,170621.984
75960,171654.063
75970,170026.984
75980,170788.313
75990,170667.188
76000,173020.063
76010,174744.672
76020,171929.766
76030,170904.344
76040,170852.078
76050,169440.484
76060,171189.672
76070,170376.922
76080,173209.453
76090,173675.422
76100,171750.844
76110,171564.984
76120,170807.391
76130,170014.563
76140,170617.297
76150,170263.375
76160,195902.813
76170,184121.906
76180,176048.000
76190,172146.672
76200,171032.016
76210,172633.516
76220,171750.063
76230,171399.531
76240,173455.219
76250,169992.516
76260,159410.297
76270,154158.109
76280,152490.313
76290,151197.203
76300,151977.531
76310,152459.234
76320,154621.453
76330,155446.016
76340,153153.016
76350,151524.047
76360,152249.813
76370,151283.906
76380,163820.734
76390,169043.203
76400,172776.875
76410,174383.578
76420,172398.766
76430,171185.906
76440,170365.453
76450,177183.063
76460,216075.266
76470,215759.922
76480,189423.156
76490,167588.297
76500,157627.141
76510,154788.828
76520,152282.297
76530,151761.641
76540,152081.047
76550,151583.094
76560,155559.516
76570,154937.109
76580,161494.906
76590,155910.844
76600,153376.313
76610,154321.922
76620,185018.453
76630,168289.859
76640,161769.563
76650,155561.734
76660,159274.609
76670,160491.344
76680,155206.531
76690,152707.984
76700,152122.469
76710,152442.703
76720,151793.656
76730,151654.688
76740,152089.844
76750,151296.203
76760,179675.391
76770,147407.813
76780,95199.078
76790,73464.375
76800,65418.188
76810,62489.211
76820,61370.391
76830,60974.617
76840,60834.680
76850,60749.996
76860,60771.082
76870,60679.773
76880,60599.602
76890,60593.574
76900,60567.816
76910,60669.410
76920,60678.410
76930,60688.375
76940,60665.949
76950,60658.102
76960,60699.703
76970,60619.617
76980,60686.395
76990,60652.922
77000,60542.668
77010,60503.762
77020,60565.969
77030,60558.344
77040,62401.133
77050,94226.875
77060,103204.359
77070,123601.945
77080,138383.813
77090,144316.438
77100,146835.766
77110,141635.141
77120,93799.781
77130,72781.367
77140,64997.172
77150,62067.023
77160,61101.137
77170,60795.387
77180,60669.574
77190,60586.328
77200,60568.699
77210,60532.262
77220,60535.867
77230,60523.805
77240,60519.020
77250,60481.285
77260,60507.621
77270,60551.035
77280,60591.672
77290,60652.090
77300,60677.156
77310,60632.418
77320,60661.813
77330,60631.496
77340,60630.082
77350,60615.965
77360,61989.242
77370,83359.750
77380,95621.852
77390,121071.836
77400,137372.828
77410,144042.594
77420,146595.813
77430,141532.469
77440,93925.008
77450,73016.375
77460,65283.934
77470,62402.340
77480,63181.234
77490,61639.629
77500,61065.605
77510,60835.508
77520,60797.016
77530,60707.500
77540,60822.332
77550,60768.254
77560,60884.031
77570,60811.031
77580,60807.738
77590,60756.402
77600,60721.000
77610,60768.910
77620,60746.152
77630,60699.777
77640,60768.961
77650,60703.023
77660,60784.258
77670,60719.418
77680,61784.727
77690,83169.719
77700,95673.203
77710,123014.070
77720,143282.953
77730,147607.938
77740,149928.750
77750,150646.813
77760,150468.141
77770,150763.781
77780,151349.563
77790,151231.250
77800,151219.219
77810,151463.469
77820,112124.406
77830,79727.547
77840,67753.570
77850,63354.742
77860,61776.523
77870,61162.848
77880,60858.152
77890,60709.941
77900,60660.211
77910,60689.324
77920,60737.938
77930,60768.766
77940,60759.309
77950,60749.758
77960,60650.008
77970,60690.523
77980,60672.039
77990,60640.910
78000,61992.309
78010,83226.336
78020,95527.805
78030,121131.281
78040,144986.641
78050,148434.703
78060,149767.359
78070,150603.047
78080,150223.734
78090,150803.797
78100,151475.625
78110,151136.000
78120,150760.875
78130,151009.000
78140,111929.211
78150,79511.891
78160,67749.406
78170,63383.492
78180,61679.379
78190,61063.844
78200,60840.004
78210,60816.332
78220,60800.105
78230,60746.156
78240,60770.035
78250,60780.180
78260,60752.762
78270,60763.098
78280,60787.320
78290,60720.016
78300,60672.594
78310,60623.508
78320,61894.367
78330,83301.352
78340,95779.750
78350,121423.234
78360,138030.906
78370,144502.641
78380,147106.766
78390,141866.438
78400,94007.945
78410,72964.945
78420,65182.230
78430,62378.359
78440,61336.172
78450,60931.352
78460,60782.543
78470,60748.020
78480,62613.125
78490,61292.441
78500,60833.527
78510,60675.137
78520,60596.445
78530,60535.742
78540,60551.902
78550,60583.137
78560,60582.344
78570,60610.496
78580,60633.480
78590,60679.656
78600,60605.902
78610,60549.832
78620,60569.426
78630,60617.898
78640,60539.105
78650,62170.285
78660,76326.930
78670,114650.867
78680,135563.266
78690,142495.813
78700,147508.500
78710,141935.688
78720,93932.359
78730,72872.680
78740,65122.590
78750,62150.707
78760,61051.188
78770,60764.371
78780,60563.602
78790,60535.066
78800,60517.711
78810,60444.820
78820,60468.477
78830,60492.027
78840,60495.383
78850,60385.504
78860,60391.852
78870,60432.469
78880,60477.781
78890,60567.586
78900,60531.957
78910,60547.344
78920,60501.039
78930,60542.848
78940,60515.953
78950,60592.949
78960,60554.348
78970,62671.840
78980,76286.445
78990,116596.969
79000,140729.156
79010,145464.672
79020,149764.594
79030,150199.453
79040,150852.234
79050,150767.359
79060,150942.531
79070,151417.078
79080,151239.813
79090,150925.125
79100,111711.555
79110,79494.445
79120,67627.008
79130,63318.117
79140,61691.504
79150,61087.246
79160,60819.598
79170,60633.180
79180,60538.934
79190,60583.477
79200,60596.184
79210,60563.023
79220,60512.703
79230,60611.363
79240,60634.520
79250,60663.105
79260,60614.816
79270,60633.445
79280,60564.508
79290,61435.520
79300,68117.094
79310,111622.609
79320,133685.563
79330,141454.313
79340,145751.906
79350,141175.688
79360,93723.141
79370,73955.844
79380,65432.363
79390,62327.867
79400,61254.043
79410,60886.121
79420,60699.031
79430,60710.887
79440,60619.535
79450,60592.605
79460,60616.105
79470,60668.492
