Timestamp(ms),Current(uA)
41500,48908.676
41510,48942.918
41520,48935.984
41530,48893.105
41540,48952.984
41550,48979.152
41560,48883.348
41570,49373.844
41580,49132.004
41590,48996.828
41600,48995.668
41610,48968.641
41620,48932.008
41630,48961.684
41640,48929.039
41650,48974.164
41660,48936.223
41670,48974.230
41680,49056.805
41690,49007.113
41700,50052.309
41710,49380.645
41720,49136.797
41730,49093.305
41740,49136.598
41750,49079.871
41760,49056.617
41770,49067.668
41780,49059.699
41790,49053.496
41800,49029.934
41810,49098.738
41820,49348.035
41830,49058.031
41840,49056.781
41850,49024.438
41860,49022.152
41870,48888.996
41880,48913.934
41890,48915.965
41900,48874.305
41910,48908.375
41920,48963.309
41930,48967.383
41940,49121.016
41950,50225.258
41960,49703.211
41970,49095.898
41980,48822.895
41990,48806.141
42000,48777.695
42010,48779.699
42020,48774.883
42030,48856.441
42040,48919.246
42050,48921.766
42060,48881.609
42070,48743.035
42080,50342.438
42090,51179.770
42100,49861.742
42110,49529.754
42120,49121.352
42130,49137.113
42140,48992.988
42150,48982.664
42160,48929.375
42170,49055.320
42180,49006.988
42190,49031.309
42200,49006.711
42210,48877.406
42220,48919.688
42230,50494.227
42240,49472.852
42250,49120.145
42260,48995.875
42270,48995.719
42280,48934.891
42290,48813.242
42300,48839.652
42310,48771.211
42320,48704.023
42330,48815.637
42340,48842.289
42350,48831.957
42360,49044.254
42370,48941.105
42380,48928.230
42390,48947.902
42400,48953.090
42410,48895.891
42420,48961.832
42430,48892.742
42440,48932.590
42450,48816.305
42460,48804.574
42470,48778.129
42480,49034.508
42490,48910.109
42500,48881.125
42510,48814.398
42520,48831.230
42530,48910.109
42540,49012.426
42550,48874.004
42560,48865.305
42570,48846.063
42580,48864.828
42590,48865.168
42600,50960.793
42610,50368.578
42620,50427.949
42630,50587.449
42640,49559.527
42650,49229.320
42660,48958.023
42670,48956.684
42680,48998.320
42690,49023.102
42700,48957.582
42710,48925.379
42720,48966.883
42730,48994.723
42740,48966.340
42750,48938.945
42760,48972.172
42770,49251.527
42780,49146.340
42790,49016.668
42800,48964.809
42810,48922.309
42820,48990.527
42830,48856.742
42840,48886.520
42850,48912.063
42860,48951.277
42870,48926.973
42880,48965.801
42890,50482.016
42900,49553.207
42910,49194.000
42920,49077.457
42930,48973.930
42940,49001.699
42950,49055.996
42960,49041.344
42970,49051.223
42980,49098.715
42990,49135.223
43000,49239.051
43010,49168.156
43020,49256.430
43030,49256.352
43040,49111.848
43050,49105.430
43060,49055.355
43070,48967.938
43080,48980.375
43090,48929.832
43100,48942.465
43110,48937.625
43120,48939.488
43130,48907.887
43140,50991.445
43150,50042.691
43160,49245.797
43170,48949.090
43180,48915.098
43190,48872.340
43200,48787.602
43210,48822.758
43220,48819.367
43230,48866.348
43240,48854.605
43250,48813.063
43260,48757.820
43270,50307.426
43280,50400.000
43290,50252.035
43300,49764.504
43310,49307.180
43320,49231.398
43330,49053.891
43340,48988.695
43350,48960.418
43360,48908.621
43370,48895.000
43380,48964.551
43390,48968.336
43400,49021.148
43410,48922.512
43420,48931.176
43430,49901.777
43440,49308.309
43450,49206.707
43460,49104.922
43470,49119.992
43480,49098.254
43490,49071.578
43500,49047.980
43510,49115.176
43520,49117.023
43530,49100.758
43540,49057.418
43550,49224.250
43560,49046.570
43570,48996.305
43580,48930.691
43590,49010.684
43600,49077.258
43610,49078.145
43620,49095.742
43630,49105.633
43640,49119.723
43650,49007.367
43660,48991.332
43670,49287.262
43680,49151.895
43690,49174.121
43700,49198.988
43710,49234.719
43720,49131.000
43730,49027.629
43740,49084.340
43750,48999.496
43760,49018.281
43770,49023.813
43780,49019.898
43790,48954.211
43800,50457.262
43810,51375.277
43820,51513.734
43830,49927.969
43840,49505.371
43850,49233.980
43860,49138.648
43870,49101.879
43880,49020.309
43890,49010.289
43900,49019.039
43910,49015.598
43920,48912.969
43930,48901.449
43940,48933.480
43950,49009.031
43960,49393.602
43970,49127.758
43980,49043.898
43990,49007.586
44000,48999.074
44010,48959.918
44020,48999.688
44030,49015.793
44040,49099.109
44050,49026.629
44060,48999.680
44070,48954.973
44080,49120.121
44090,49830.266
44100,49286.184
44110,49027.590
44120,49019.957
44130,49002.719
44140,49018.340
44150,49017.738
44160,49032.750
44170,49050.199
44180,49023.055
44190,48991.555
44200,49014.145
44210,49192.848
44220,49036.133
44230,49014.246
44240,48972.383
44250,48955.074
44260,49041.797
44270,49018.305
44280,48984.762
44290,48938.367
44300,48954.867
44310,48912.332
44320,48859.207
44330,50724.215
44340,50474.391
44350,49469.738
44360,49036.258
44370,48858.922
44380,48804.301
44390,48803.602
44400,48745.910
44410,48751.750
44420,48818.941
44430,48781.715
44440,48765.309
44450,48872.434
44460,48871.559
44470,50135.906
44480,50844.121
44490,49631.492
44500,49405.539
44510,49124.734
44520,49095.813
44530,49125.234
44540,49052.707
44550,48991.945
44560,49049.148
44570,49035.145
44580,49055.297
44590,49030.531
44600,48939.156
44610,48941.086
44620,50211.371
44630,49462.570
44640,49225.848
44650,49109.109
44660,49045.066
44670,48994.703
44680,48973.063
44690,48965.445
44700,49016.961
44710,48949.691
44720,48959.402
44730,48979.109
44740,49435.137
44750,49149.875
44760,49025.090
44770,48938.203
44780,48796.152
44790,48861.074
44800,48833.629
44810,48837.520
44820,48851.637
44830,48922.852
44840,48930.434
44850,48943.340
44860,48913.379
44870,49087.344
44880,48913.664
44890,48887.082
44900,48807.121
44910,48828.395
44920,48853.383
44930,48847.488
44940,48846.074
44950,48876.613
44960,48883.316
44970,48840.984
44980,48833.395
44990,49149.875
45000,48963.902
45010,48908.887
45020,48817.133
45030,48818.160
45040,48745.277
45050,48699.172
45060,48821.328
45070,48856.090
45080,48888.617
45090,48958.961
45100,48942.359
45110,49781.711
45120,49504.848
45130,49020.508
45140,48863.504
45150,48887.828
45160,48796.039
45170,48795.508
45180,48745.246
45190,48726.441
45200,48783.488
45210,48772.332
45220,48748.465
45230,48781.980
45240,49017.066
45250,48833.586
45260,48768.496
45270,48767.078
45280,48806.277
45290,48849.727
45300,48895.281
45310,48879.605
45320,48853.051
45330,48832.699
45340,48786.688
45350,48728.285
45360,48973.055
45370,48876.152
45380,48843.691
45390,48754.875
45400,48836.516
45410,48811.613
45420,48848.316
45430,48778.148
45440,48825.273
45450,48829.762
45460,49642.855
45470,49070.988
45480,48892.758
45490,48797.418
45500,48792.016
45510,48908.961
45520,48933.137
45530,48952.910
45540,49018.988
45550,48874.234
45560,48798.824
45570,48741.086
45580,50091.965
45590,49589.879
45600,49075.406
45610,48992.391
45620,48886.328
45630,48880.070
45640,48821.074
45650,48845.887
45660,48856.445
45670,48873.336
45680,48862.859
45690,48892.336
45700,48969.914
45710,49469.828
45720,49219.191
45730,49058.492
45740,48943.906
45750,48906.730
45760,48947.168
45770,48910.820
45780,48960.367
45790,48941.793
45800,48993.816
45810,48985.559
45820,49009.070
45830,49430.266
45840,49096.418
45850,49030.656
45860,49015.410
45870,48996.188
45880,48987.875
45890,49054.563
45900,49053.492
45910,49116.477
45920,49050.406
45930,48914.859
45940,48909.492
45950,49720.828
45960,49632.684
45970,49234.352
45980,49026.605
45990,48941.922
46000,48939.047
46010,48927.859
46020,49012.121
46030,49111.938
46040,49057.695
46050,49012.719
46060,48848.852
46070,48901.895
46080,49085.422
46090,48927.141
46100,48863.082
46110,48862.074
46120,48894.336
46130,48889.902
46140,48895.305
46150,48918.645
46160,48971.055
46170,48935.496
46180,48920.137
46190,48873.887
46200,49266.000
46210,49030.863
46220,48983.105
46230,48955.230
46240,48952.484
46250,48846.762
46260,48833.902
46270,48826.711
46280,48814.180
46290,48876.793
46300,48923.566
46310,48983.922
46320,49150.203
46330,49692.691
46340,49172.477
46350,48954.039
46360,48932.938
46370,49010.102
46380,49023.809
46390,48919.965
46400,48958.770
46410,48924.117
46420,48902.223
46430,48913.988
46440,48875.520
46450,49162.484
46460,49062.234
46470,48957.660
46480,48939.363
46490,49140.242
46500,49211.141
46510,49177.113
46520,49080.281
46530,49088.500
46540,49044.313
46550,49117.199
46560,49034.250
46570,49357.672
46580,49133.516
46590,49125.984
46600,49015.215
46610,49124.855
46620,49092.723
46630,49087.570
46640,49075.508
46650,47571.719
46660,48336.566
46670,48799.094
46680,48982.684
46690,49060.453
46700,49136.184
46710,49109.164
46720,49117.332
46730,49110.504
46740,49136.160
46750,49147.309
46760,49130.184
46770,49120.344
46780,49108.840
46790,49114.246
46800,50430.477
46810,49493.078
46820,49131.879
46830,49041.270
46840,49054.699
46850,48974.262
46860,49016.270
46870,49007.867
46880,49015.969
46890,48974.918
46900,48897.047
46910,48860.758
46920,50204.859
46930,49379.449
46940,49051.891
46950,49080.773
46960,49018.277
46970,49037.730
46980,49004.520
46990,48993.605
47000,49005.469
47010,48937.629
47020,48921.207
47030,48920.277
47040,49847.063
47050,49344.676
47060,49127.383
47070,49051.113
47080,49001.902
47090,48972.813
47100,48959.000
47110,49044.566
47120,49123.426
47130,49137.848
47140,49173.906
47150,49031.293
47160,49103.020
47170,49315.984
47180,49211.039
47190,49137.609
47200,49173.289
47210,49141.523
47220,49074.266
47230,49126.160
47240,49070.535
47250,49047.645
47260,49088.508
47270,49186.387
47280,49105.180
47290,50469.336
47300,49568.203
47310,49217.160
47320,49100.188
47330,49047.641
47340,49070.211
47350,49042.938
47360,49144.246
47370,49088.953
47380,49101.238
47390,49101.359
47400,49060.734
47410,49351.309
47420,49171.121
47430,49065.602
47440,49069.965
47450,49068.266
47460,49076.188
47470,49142.238
47480,49112.820
47490,49130.672
47500,49136.699
47510,49039.023
47520,49027.836
47530,49010.742
47540,49270.902
47550,49113.488
47560,49019.605
47570,48904.430
47580,48981.813
47590,48989.980
47600,49077.191
47610,49065.398
47620,49159.965
47630,49162.281
47640,49045.313
47650,49044.484
47660,50359.809
47670,49489.203
47680,49248.953
47690,49164.758
47700,49264.809
47710,49170.465
47720,49094.031
47730,49118.488
47740,49089.129
47750,49116.965
47760,49187.090
47770,49147.625
47780,49117.469
47790,49191.770
47800,49150.418
47810,49187.012
47820,49209.051
47830,49202.418
47840,49234.492
47850,49297.770
47860,49183.344
47870,49105.141
47880,49132.445
47890,49152.355
47900,49116.766
47910,49426.313
47920,49314.055
47930,49232.332
47940,49113.863
47950,49063.176
47960,49033.711
47970,49108.434
47980,49112.883
47990,49125.223
48000,49110.094
48010,49089.766
48020,49123.105
48030,49160.688
48040,49107.977
48050,49163.523
48060,49139.172
48070,49176.273
48080,49171.609
48090,49221.313
48100,49182.012
48110,49196.406
48120,49199.227
48130,50079.855
48140,49345.555
48150,49103.633
48160,49066.883
48170,49097.961
48180,48989.063
48190,49056.832
48200,49032.879
48210,49038.609
48220,49002.922
48230,49042.980
48240,49059.207
48250,49580.602
48260,49836.254
48270,49341.727
48280,49198.039
48290,49113.625
48300,49125.090
48310,49072.234
48320,49035.688
48330,49027.777
48340,48986.320
48350,49072.352
48360,49022.301
48370,48993.156
48380,49553.820
48390,49213.867
48400,49023.129
48410,49019.781
48420,49013.605
48430,48903.555
48440,48976.641
48450,49045.176
48460,49097.781
48470,49078.406
48480,49095.461
48490,48918.762
48500,49217.035
48510,49085.965
48520,48974.258
48530,49025.430
48540,48982.074
48550,49000.051
48560,49016.102
48570,48991.953
48580,49048.840
48590,48990.668
48600,48996.152
48610,49034.035
48620,49630.852
48630,49953.852
48640,49454.043
48650,49285.586
48660,49182.871
48670,49158.230
48680,49140.875
48690,49076.316
48700,49049.262
48710,49041.367
48720,49010.883
48730,48991.270
48740,48919.984
48750,49090.074
48760,48963.672
48770,48945.617
48780,48978.848
48790,49015.688
48800,49038.820
48810,49033.512
48820,49024.789
48830,49044.523
48840,49017.105
48850,48982.742
48860,49053.199
48870,49367.645
48880,49154.234
48890,49048.836
48900,49096.008
48910,49197.777
48920,49113.063
48930,49055.543
48940,49067.496
48950,49076.320
48960,49163.379
48970,49147.324
48980,49206.602
48990,49178.980
49000,50000.359
49010,49418.164
49020,49183.383
49030,49094.566
49040,49132.316
49050,49078.578
49060,49066.992
49070,49021.078
49080,49041.293
49090,48942.844
49100,48953.621
49110,48891.898
49120,49192.574
49130,49101.328
49140,48909.348
49150,48913.441
49160,48872.734
49170,48830.168
49180,48875.371
49190,48843.852
49200,48898.109
49210,48836.820
49220,48809.188
49230,48953.332
49240,49335.168
49250,49123.570
49260,49053.191
49270,49106.047
49280,49030.688
49290,48938.793
49300,48964.672
49310,49059.480
49320,49007.113
49330,48965.621
49340,48970.047
49350,48905.566
49360,48912.137
49370,48911.668
49380,48967.832
49390,48928.152
49400,48981.145
49410,48946.168
49420,48967.273
49430,48964.547
49440,48899.789
49450,48946.488
49460,49025.957
49470,49581.711
49480,49197.855
49490,49163.027
49500,49036.813
49510,48992.574
49520,48876.605
49530,48901.180
49540,48965.035
49550,48982.965
49560,48968.695
49570,48974.754
49580,49006.449
49590,50341.840
49600,49509.035
49610,49242.094
49620,49071.172
49630,49057.188
49640,49083.891
49650,49112.230
49660,49073.906
49670,49037.730
49680,49062.219
49690,49117.891
49700,49208.055
49710,50036.750
49720,49446.027
49730,49155.324
49740,49086.656
49750,49026.121
49760,49019.262
49770,48976.707
49780,49021.973
49790,49047.508
49800,49062.324
49810,49041.570
49820,49093.199
49830,49113.641
49840,49289.727
49850,49151.813
49860,49062.918
49870,48928.645
49880,48958.793
49890,48947.227
49900,48963.023
49910,49053.766
49920,48931.750
49930,48961.773
49940,48942.605
49950,48996.723
49960,50307.500
49970,49432.426
49980,49137.441
49990,49120.539
50000,49004.203
50010,49067.066
50020,49106.297
50030,49071.234
50040,49113.473
50050,49149.836
50060,49098.785
50070,48974.828
50080,49254.598
50090,49097.684
50100,48938.887
50110,48896.715
50120,48884.336
50130,48911.297
50140,48856.637
50150,48787.703
50160,48772.918
50170,48902.230
50180,48845.254
50190,48864.223
50200,48927.766
50210,49237.980
50220,49076.465
50230,49100.527
50240,49046.172
50250,49056.719
50260,49030.520
50270,49041.781
50280,48988.598
50290,48980.168
50300,48990.992
50310,48987.641
50320,49067.098
50330,50390.227
50340,49503.395
50350,49214.637
50360,49020.867
50370,49019.645
50380,48909.836
50390,48873.898
50400,48919.957
50410,48888.629
50420,48913.516
50430,48884.359
50440,48913.926
50450,48835.504
50460,49030.797
50470,48934.887
50480,48901.285
50490,48894.137
50500,48969.914
50510,49019.238
50520,49025.582
50530,48961.559
50540,48994.699
50550,48985.496
50560,48970.344
50570,48981.020
50580,49198.805
50590,49093.059
50600,49077.289
50610,49017.004
50620,49041.914
50630,49105.777
50640,49082.148
50650,49049.711
50660,49016.598
50670,49019.426
50680,49036.055
50690,49067.852
50700,49178.609
50710,49100.578
50720,49048.563
50730,48982.762
50740,48932.563
50750,48998.176
50760,49006.031
50770,49058.527
50780,49020.727
50790,49039.160
50800,49954.352
50810,49340.406
50820,49065.375
50830,48997.617
50840,48934.688
50850,48929.859
50860,48940.391
50870,49047.957
50880,48994.961
50890,48963.703
50900,48969.203
50910,48920.418
50920,49374.723
50930,49751.355
50940,49284.332
50950,49022.293
50960,48950.582
50970,48912.785
50980,48921.781
50990,48783.020
51000,48653.539
51010,48725.984
51020,48916.984
51030,48927.414
51040,48899.789
51050,49550.594
51060,49204.102
51070,48998.695
51080,48918.734
51090,48899.945
51100,49006.922
51110,49070.512
51120,49126.746
51130,49079.105
51140,49141.258
51150,49092.727
51160,49101.516
51170,49491.918
51180,49282.398
51190,49179.559
51200,49196.199
51210,49164.734
51220,49104.984
51230,49063.117
51240,49068.984
51250,49045.172
51260,48965.988
51270,49050.801
51280,49134.082
51290,49621.133
51300,49888.570
51310,49362.086
51320,49182.898
51330,49109.883
51340,49079.094
51350,48991.340
51360,48978.664
51370,48899.297
51380,48977.469
51390,49021.363
51400,49071.055
51410,49045.668
51420,49371.180
51430,49212.789
51440,49093.621
51450,49099.621
51460,49068.336
51470,49040.230
51480,49016.539
51490,49010.773
51500,48930.363
51510,49122.379
51520,49078.594
51530,49101.008
51540,49407.863
51550,49151.008
51560,49024.879
51570,49021.625
51580,49026.531
51590,49056.758
51600,49028.484
51610,49045.371
51620,49010.082
51630,49018.941
51640,49062.059
51650,49055.719
51660,49054.152
51670,49853.699
51680,49255.328
51690,49097.215
51700,49088.836
51710,49121.578
51720,49207.727
51730,49187.441
51740,49142.664
51750,49092.891
51760,49180.656
51770,49130.762
51780,49219.379
51790,49470.922
51800,49325.406
51810,49282.059
51820,49180.258
51830,49148.023
51840,49191.371
51850,49215.879
51860,49177.609
51870,49222.500
51880,49119.930
51890,49083.797
51900,49057.469
51910,49304.434
51920,49100.984
51930,49059.605
51940,49033.465
51950,49042.820
51960,49069.352
51970,49141.777
51980,49068.180
51990,48998.543
52000,49036.352
52010,49115.340
52020,49095.738
52030,49095.719
52040,49177.305
52050,49112.988
52060,49155.523
52070,49093.000
52080,49140.191
52090,49137.762
52100,49005.758
52110,49018.426
52120,49087.832
52130,49109.051
52140,49645.113
52150,49331.902
52160,49206.699
52170,49126.723
52180,49175.672
52190,49154.582
52200,49151.965
52210,49088.914
52220,49221.180
52230,49200.148
52240,49175.762
52250,49105.848
52260,50440.461
52270,49536.855
52280,49265.488
52290,49160.184
52300,49071.441
52310,49033.199
52320,48964.027
52330,48947.371
52340,49047.805
52350,49107.813
52360,49055.805
52370,49046.133
52380,49860.059
52390,49321.273
52400,49117.637
52410,49040.945
52420,49078.188
52430,49004.824
52440,49019.383
52450,48976.094
52460,48986.738
52470,49004.441
52480,49015.785
52490,48954.957
52500,48935.680
52510,49174.938
52520,49001.824
52530,49002.219
52540,48985.469
52550,49055.281
52560,49098.805
52570,49078.016
52580,49055.809
52590,48977.258
52600,48916.695
52610,48971.535
52620,49059.691
52630,50396.668
52640,49455.395
52650,49204.949
52660,49098.242
52670,49079.039
52680,49062.160
52690,49006.137
52700,48988.691
52710,48965.492
52720,48993.047
52730,48986.418
52740,48970.078
52750,49214.691
52760,49084.238
52770,48934.184
52780,49008.188
52790,49056.469
52800,49112.508
52810,49086.047
52820,49097.492
52830,49005.074
52840,49027.367
52850,49057.469
52860,48981.965
52870,48934.191
52880,49217.492
52890,49121.672
52900,49049.840
52910,48927.945
52920,48967.301
52930,49011.465
52940,49028.379
52950,48978.832
52960,48986.477
52970,49002.246
52980,49015.238
52990,49015.504
53000,50361.496
53010,49503.672
53020,49185.781
53030,49163.383
53040,49073.391
53050,49081.238
53060,49127.672
53070,49150.805
53080,49098.227
53090,49099.801
53100,49073.215
53110,49066.984
53120,49001.895
53130,49156.648
53140,49042.480
53150,49024.336
53160,49018.355
53170,49013.668
53180,48927.297
53190,48982.391
53200,48948.051
53210,48873.070
53220,48909.965
53230,48966.109
53240,49015.293
53250,49138.816
53260,48991.652
53270,49068.512
53280,48931.090
53290,48886.254
53300,48994.059
53310,48956.496
53320,49068.238
53330,48939.922
53340,48994.535
53350,48982.258
53360,48982.039
53370,48971.203
53380,48991.719
53390,48977.348
53400,49002.570
53410,48976.000
53420,49008.223
53430,48912.141
53440,48937.586
53450,48906.539
53460,48988.707
53470,49910.324
53480,49261.961
53490,49041.648
53500,48984.656
53510,48914.867
53520,48759.855
53530,48772.660
53540,48803.363
53550,48837.102
53560,48846.598
53570,48821.707
53580,48862.715
53590,49267.582
53600,49705.152
53610,49226.207
53620,48975.090
53630,48864.492
53640,48823.969
53650,48849.293
53660,48838.586
53670,48767.703
53680,48772.199
53690,48747.129
53700,48760.199
53710,48730.574
53720,49252.473
53730,49084.781
53740,48976.316
53750,48830.625
53760,48762.227
53770,48821.723
53780,48826.695
53790,48875.668
53800,48808.125
53810,48867.125
53820,48782.574
53830,48771.398
53840,49091.395
53850,48845.344
53860,48719.453
53870,48711.016
53880,48753.172
53890,48781.660
53900,48787.797
53910,48821.668
53920,48829.496
53930,48765.023
53940,48740.914
53950,48751.211
53960,49302.395
53970,49652.293
53980,49160.730
53990,48995.395
54000,48874.152
54010,48785.031
54020,48697.395
54030,48576.367
54040,48652.719
54050,48673.449
54060,48690.047
54070,48700.477
54080,48858.855
54090,49077.637
54100,48869.961
54110,48836.016
54120,48919.672
54130,48969.250
54140,48851.527
54150,48858.598
54160,48858.926
54170,48861.305
54180,48822.250
54190,48884.895
54200,48931.949
54210,49246.805
54220,49126.934
54230,49002.285
54240,48962.473
54250,48984.188
54260,48900.348
54270,48844.891
54280,48979.816
54290,48991.336
54300,48978.117
54310,48972.016
54320,49028.512
54330,48939.813
54340,44537.652
54350,43346.633
54360,42886.781
54370,42696.852
54380,42642.109
54390,42617.914
54400,42612.484
54410,42604.742
54420,42595.457
54430,42606.813
54440,42604.426
54450,42604.102
54460,42817.957
54470,42695.715
54480,42627.855
54490,42612.430
54500,42606.188
54510,42599.172
54520,42601.270
54530,42606.063
54540,42600.125
54550,42587.668
54560,42586.965
54570,42602.762
54580,44819.738
54590,62488.129
54600,65987.867
54610,63210.094
54620,49775.262
54630,45243.953
54640,43587.305
54650,42963.848
54660,42754.934
54670,42647.766
54680,42637.789
54690,42632.820
54700,42622.914
54710,42615.469
54720,42611.762
54730,42823.367
54740,42699.848
54750,42640.766
54760,42611.000
54770,42617.715
54780,42605.945
54790,42598.539
54800,42612.508
54810,42598.508
54820,42607.063
54830,42618.688
54840,42621.035
54850,42608.418
54860,42609.996
54870,42625.117
54880,42613.637
54890,42600.613
54900,42602.691
54910,42613.715
54920,42620.910
54930,42613.043
54940,42615.816
54950,42623.402
54960,42612.652
54970,42615.539
54980,42606.180
54990,42621.996
55000,42622.699
55010,42617.375
55020,42613.773
55030,42626.574
55040,42637.348
55050,42630.246
55060,42631.922
55070,42626.488
55080,42620.910
55090,42616.727
55100,42627.824
55110,42628.941
55120,42623.980
55130,42635.090
55140,42636.426
55150,42627.832
55160,42617.250
55170,42607.512
55180,42602.688
55190,42617.133
55200,42614.746
55210,42623.012
55220,42615.211
55230,42664.781
55240,42655.738
55250,42626.328
55260,42615.027
55270,42618.727
55280,42616.234
55290,42624.766
55300,42615.895
55310,42618.266
55320,42610.141
55330,43867.273
55340,43683.336
55350,43320.719
55360,43094.664
55370,42991.387
55380,42946.582
55390,42927.258
55400,42911.535
55410,42919.813
55420,42960.938
55430,42965.695
55440,42943.715
55450,42947.559
55460,42949.695
55470,42959.395
55480,42950.594
55490,42949.293
55500,42960.656
55510,42955.988
55520,42959.359
55530,42958.715
55540,42958.879
55550,42953.617
55560,42957.133
55570,42966.863
55580,42960.379
55590,42964.848
55600,42960.820
55610,42948.488
55620,42965.352
55630,42966.297
55640,42956.629
55650,42960.477
55660,42959.344
55670,42952.852
55680,42957.672
55690,42956.039
55700,42957.047
55710,42954.219
55720,42978.203
55730,42962.043
55740,42963.250
55750,42962.578
55760,42956.422
55770,42956.023
55780,42948.656
55790,42953.152
55800,42953.863
55810,42959.859
55820,42957.449
55830,42980.023
55840,42966.703
55850,42968.805
55860,42974.363
55870,42961.574
55880,42977.500
55890,42978.461
55900,42974.613
55910,42975.426
55920,42961.004
55930,42967.617
55940,42966.473
55950,42960.055
55960,42947.406
55970,42951.367
55980,42944.723
55990,42948.680
56000,42961.988
56010,42968.316
56020,42966.961
56030,42967.199
56040,42967.254
56050,42959.453
56060,42971.953
56070,42961.004
56080,42960.930
56090,42945.980
56100,42945.434
56110,42943.754
56120,42942.023
56130,42940.859
56140,42945.398
56150,42951.508
56160,42941.039
56170,42952.902
56180,42951.352
56190,42942.992
56200,42943.547
56210,42949.844
56220,42946.789
56230,42947.418
56240,42942.820
56250,42946.000
56260,42946.441
56270,42950.688
56280,42946.840
56290,42941.617
56300,42944.262
56310,42949.047
56320,42960.730
56330,42961.723
56340,42955.496
56350,42944.074
56360,42957.137
56370,42956.848
56380,42956.215
56390,42960.977
56400,42960.758
56410,42956.625
56420,42948.461
56430,42961.574
56440,42965.879
56450,42959.293
56460,42943.633
56470,42939.414
56480,42942.785
56490,42939.379
56500,42943.926
56510,42950.578
56520,42956.156
56530,42951.785
56540,42948.090
56550,42940.766
56560,42940.691
56570,42939.836
56580,42947.449
56590,42967.230
56600,42949.223
56610,42944.168
56620,42935.313
56630,42946.898
56640,42953.809
56650,42952.031
56660,42959.652
56670,42957.602
56680,42959.512
56690,42965.418
56700,42949.418
56710,42937.273
56720,42961.363
56730,42956.832
56740,42944.008
56750,42953.598
56760,42950.188
56770,42953.391
56780,42969.992
56790,42954.699
56800,42977.801
56810,42981.953
56820,42975.254
56830,42977.344
56840,42996.680
56850,43017.578
56860,43005.246
56870,43002.770
56880,43017.871
56890,43006.992
56900,43004.750
56910,43004.020
56920,43013.230
56930,43002.836
56940,43001.418
56950,42994.352
56960,43008.699
56970,43011.656
56980,43014.578
56990,43017.469
57000,43011.828
57010,43002.176
57020,42996.984
57030,42975.746
57040,42984.301
57050,42980.102
57060,42982.895
57070,43000.871
57080,42997.332
57090,43012.648
57100,43003.391
57110,43006.074
57120,42994.324
57130,42995.492
57140,43005.590
57150,43007.676
57160,43015.664
57170,42996.766
57180,42997.055
57190,43008.773
57200,43008.949
57210,42998.281
57220,43010.484
57230,43012.441
57240,43010.250
57250,43004.137
57260,43013.758
57270,43003.875
57280,42990.750
57290,42990.563
57300,42989.066
57310,42990.840
57320,42990.250
57330,43001.074
57340,43007.313
57350,43003.047
57360,42991.395
57370,42993.676
57380,42988.027
57390,42993.969
57400,43000.293
57410,43001.469
57420,43014.773
57430,43010.270
57440,42999.832
57450,42989.762
57460,42994.766
57470,43000.543
57480,42991.512
57490,42997.203
57500,42996.961
57510,42988.672
57520,42995.570
57530,43000.094
57540,42997.301
57550,43002.707
57560,43007.934
57570,42996.500
57580,43004.105
57590,43015.332
57600,43011.844
57610,43010.223
57620,42998.516
57630,42999.035
57640,42994.652
57650,43001.336
57660,42999.203
57670,43005.191
57680,43009.914
57690,43010.672
57700,43000.742
57710,43004.859
57720,42995.664
57730,42989.926
57740,42990.387
57750,42995.918
57760,42993.816
57770,42986.383
57780,42988.336
57790,42996.438
57800,42981.949
57810,42991.547
57820,42989.527
57830,42982.645
57840,42982.895
57850,42984.410
57860,42970.563
57870,42973.648
57880,42972.059
57890,42976.887
57900,42965.914
57910,42976.508
57920,42974.148
57930,42982.918
57940,42986.848
57950,42960.434
57960,42964.063
57970,42980.586
57980,42983.941
57990,42974.996
58000,42979.891
58010,42986.547
58020,42972.945
58030,42987.559
58040,42996.082
58050,42992.613
58060,43001.574
58070,43010.133
58080,43020.504
58090,43022.957
58100,43014.688
58110,42999.656
58120,42998.559
58130,43009.418
58140,42989.973
58150,42966.438
58160,42979.910
58170,42973.285
58180,42964.617
58190,42952.684
58200,42952.625
58210,42952.391
58220,42956.250
58230,42960.938
58240,42970.563
58250,42968.648
58260,42964.391
58270,42977.336
58280,42980.637
58290,42975.098
58300,42965.469
58310,42972.039
58320,42972.242
58330,42965.566
58340,42987.629
58350,42985.398
58360,42988.203
58370,42982.273
58380,42972.836
58390,42975.313
58400,42983.613
58410,42978.270
58420,42985.473
58430,42974.906
58440,42969.918
58450,42967.473
58460,42993.406
58470,42985.426
58480,42977.199
58490,42984.957
58500,42993.473
58510,42978.594
58520,42980.734
58530,42980.723
58540,42978.168
58550,42979.270
58560,42988.453
58570,42979.383
58580,42976.816
58590,42970.055
58600,42970.250
58610,42967.199
58620,42959.883
58630,42965.023
58640,42955.445
58650,42949.336
58660,42965.938
58670,42971.422
58680,42972.430
58690,42961.422
58700,42960.766
58710,42962.836
58720,42973.082
58730,42975.676
58740,42972.543
58750,42969.793
58760,42967.289
58770,42964.555
58780,42956.945
58790,42956.984
58800,42959.574
58810,42966.629
58820,42966.641
58830,42960.984
58840,42960.664
58850,42963.660
58860,42963.766
58870,42981.883
58880,42969.879
58890,42968.297
58900,42963.188
58910,42970.449
58920,42962.566
58930,42970.465
58940,42974.316
58950,42967.281
58960,42971.121
58970,42968.926
